Well,Field,Cell_Number,Top,Left,XCentroid,YCentroid,ObjectAreaCh1,ObjectTotalIntenCh1,ObjectAvgIntenCh1,ObjectVarIntenCh1,SpotCountCh2,SpotTotalAreaCh2,SpotAvgAreaCh2,SpotTotalIntenCh2,SpotAvgIntenCh2,TotalIntenCh2,AvgIntenCh2
C5,41,3,230,142,219.1988173,305.4696381,18263,43003449,2354.676066,995.2842105,34,911,26.79411765,1835849,2015.201976,6183968,338.6063626
C5,41,4,612,403,482.8362715,689.2970584,19343,50890967,2630.975909,1201.231885,7,278,39.71428571,560049,2014.564748,1910396,98.7642041
C5,41,5,731,531,606.42362,810.459448,18840,51663493,2742.22362,1515.151159,0,0,0,0,0,394450,20.93683652
C5,41,6,795,199,270.2156944,860.4264239,14502,33131287,2284.601227,1157.805363,8,164,20.5,142920,871.4634146,1052939,72.60646807
C5,41,7,799,654,735.3399322,940.9575566,25964,57410176,2211.145278,1055.074329,5,143,28.6,136838,956.9090909,1038019,39.97916346
C5,42,1,436,382,464.3789548,518.7518163,21335,54419067,2550.694493,2278.44513,0,0,0,0,0,556048,26.06271385
C5,42,2,564,75,155.1286736,637.3043796,19157,40370376,2107.343321,838.4313569,10,246,24.6,250496,1018.276423,1197155,62.49177846
C5,42,3,605,731,826.3762935,705.7155153,31021,59303293,1911.714419,958.9350164,13,237,18.23076923,226182,954.3544304,1751223,56.45282228
C5,42,4,865,43,140.8444176,929.9847806,17412,43645271,2506.620204,1413.429156,0,0,0,0,0,387484,22.25384792
C5,42,5,896,583,677.9046741,968.9837421,21159,54088959,2556.309797,1228.417282,0,0,0,0,0,545754,25.79299589
C5,42,6,916,327,380.2284276,973.1970703,8738,28202291,3227.545319,2274.524184,0,0,0,0,0,344563,39.43270771
C5,42,7,917,839,910.1828803,993.1025069,17033,52802365,3100.003816,1838.801634,2,45,22.5,30597,679.9333333,644027,37.81054424
C5,43,1,99,356,415.7452482,159.9671201,11101,25217872,2271.675705,1241.35469,0,0,0,0,0,284060,25.5886857
C5,43,2,209,413,489.6195066,287.0471601,18363,37476346,2040.861842,1051.566989,0,0,0,0,0,374490,20.39372652
C5,43,3,243,786,847.9721602,305.692725,12536,38186080,3046.113593,1817.109141,5,59,11.8,24027,407.2372881,614046,48.98261008
C5,43,4,598,199,275.7347587,684.2077368,21094,58487589,2772.712098,1644.471705,0,0,0,0,0,599986,28.44344363
C5,43,5,638,24,83.36947599,715.5752497,14618,21885208,1497.141059,795.6707335,0,0,0,0,0,172675,11.81249145
C5,43,6,774,29,103.4567681,830.541735,14029,27576237,1965.659491,947.1922228,0,0,0,0,0,248886,17.74082258
C5,43,7,919,692,769.9656807,1006.035764,22145,51593932,2329.823075,1872.050449,0,0,0,0,0,391118,17.66168435
C5,44,1,212,973,1024.424465,277.2452713,8036,12481830,1553.239174,742.5436723,0,0,0,0,0,94277,11.73183176
C5,44,2,452,264,349.6073999,526.6291941,19730,44751202,2268.180537,1148.886705,0,0,0,0,0,367196,18.61104916
C5,44,3,586,816,889.1258458,654.9350532,16552,33925223,2049.614729,1032.815631,0,0,0,0,0,376085,22.72142339
C5,45,1,316,689,754.1542133,432.0780015,20115,34262156,1703.313746,688.2725096,1,18,18,7644,424.6666667,449431,22.34307731
C5,45,2,518,175,270.0086857,630.0254657,27056,45402838,1678.106076,737.3961331,0,0,0,0,0,403871,14.92722501
C5,45,3,518,675,734.8735173,617.8439752,18042,38632708,2141.26527,1069.858038,0,0,0,0,0,410657,22.76116838
C5,46,1,27,545,614.0259349,94.50395389,14922,27471020,1840.9744,701.2935195,4,79,19.75,189806,2402.607595,759785,50.91710227
C5,46,2,36,955,996.9442826,79.36416606,5492,4179468,761.0101966,94.84036059,0,0,0,0,0,113273,20.62509104
C5,46,3,77,832,871.4216057,113.9798235,4758,4145369,871.2419084,107.2884847,8,161,20.125,142698,886.3229814,514635,108.1620429
C5,46,4,93,265,322.2243685,144.2707493,9422,19418535,2060.97803,1236.327406,7,133,19,101824,765.593985,574775,61.00350244
C5,46,5,148,582,717.4661282,280.5516455,36402,51876418,1425.098017,672.6577157,10,227,22.7,306237,1349.061674,1411728,38.78160541
C5,46,6,148,927,969.6935545,188.6981312,5244,4727268,901.4622426,143.8129145,0,0,0,0,0,43519,8.298817696
C5,46,7,225,866,897.9809379,274.6035074,5246,4093110,780.2344644,96.93795116,0,0,0,0,0,11359,2.165268776
C5,46,8,232,420,471.1990903,276.9590643,7695,13614123,1769.216764,890.0187962,15,542,36.13333333,1539690,2840.756458,3718322,483.2127355
C5,46,9,252,971,1009.886879,290.3570183,4588,4877636,1063.129032,250.6913986,0,0,0,0,0,89842,19.58195292
C5,46,10,337,271,388.2661947,390.7469617,16950,26526164,1564.965428,676.3028236,28,640,22.85714286,1914214,2990.959375,24990158,1474.345605
C5,46,11,342,809,851.3104932,385.5052963,6042,5490911,908.7903012,181.7510544,9,248,27.55555556,719775,2902.318548,2009418,332.5749752
C5,46,12,421,134,221.1472737,517.9399417,23677,38697772,1634.403514,793.2390517,0,0,0,0,0,243390,10.27959623
C5,46,13,459,732,867.1964674,557.4904028,28081,30880874,1099.707062,347.4415235,7,130,18.57142857,143368,1102.830769,732625,26.08970478
C5,46,14,503,373,439.452837,568.8078786,13835,21475166,1552.234622,499.8136014,8,285,35.625,630940,2213.824561,1666168,120.4313697
C5,46,15,652,457,526.4508092,716.2054933,14891,26615389,1787.347324,725.5245383,0,0,0,0,0,354036,23.77516621
C5,46,16,881,271,348.4902699,961.5336327,20709,41704485,2013.83384,789.7529141,0,0,0,0,0,504993,24.38519484
C5,46,17,897,592,658.5434768,966.1388217,14479,27697508,1912.943435,786.8083427,0,0,0,0,0,360849,24.9222322
C5,47,1,37,52,138.5924535,124.7162498,16511,16760372,1015.103386,251.5321068,0,0,0,0,0,173544,10.51081097
C5,47,2,54,524,572.26113,97.03480654,6177,7058198,1142.657925,378.1477313,0,0,0,0,0,19577,3.169337866
C5,47,3,70,643,694.2151754,128.3602865,9634,12878198,1336.744654,439.332847,1,22,22,14772,671.4545455,416006,43.18102553
C5,47,4,123,153,360.733133,336.0694526,73561,80946788,1100.403583,510.1285384,1,9,9,2940,326.6666667,1054592,14.33629233
C5,47,5,201,700,782.8824445,286.2031757,22483,32439409,1442.841658,447.1438729,0,0,0,0,0,706157,31.40848641
C5,47,6,240,971,1033.294752,316.3168412,15664,24718515,1578.046157,544.1669687,1,6,6,2308,384.6666667,377610,24.10686925
C5,47,7,256,555,601.9902532,312.2933005,8926,11626727,1302.568564,401.3026282,2,27,13.5,16240,601.4814815,335828,37.62357159
C5,47,8,491,208,271.9376878,552.9800247,11314,12611055,1114.641594,254.8122293,3,98,32.66666667,139312,1421.55102,714193,63.12471275
C5,47,9,574,525,611.4247395,734.2149312,34746,50611844,1456.623611,560.5942567,18,527,29.27777778,1067108,2024.872865,3854994,110.9478501
C5,47,10,586,936,998.9571976,652.3696773,13574,25169171,1854.219169,864.2624887,0,0,0,0,0,303282,22.34286135
C5,47,11,637,165,211.7137046,681.3882979,6392,9353398,1463.297559,567.9379483,11,197,17.90909091,158832,806.2538071,961779,150.4660513
C5,47,12,878,760,839.0269668,955.1320916,17503,29350795,1676.900817,652.502625,0,0,0,0,0,273579,15.63040622
C5,48,1,79,276,350.6902301,155.3555295,18772,36146413,1925.549382,657.2553816,2,30,15,11678,389.2666667,445354,23.72437673
C5,48,2,86,687,756.7399425,163.1363636,15312,35593735,2324.56472,1079.340007,1,16,16,6622,413.875,489780,31.98667712
C5,48,3,288,399,475.8452523,356.3007757,17661,46232534,2617.775551,1397.736168,0,0,0,0,0,484479,27.43213861
C5,48,4,296,614,677.7526562,419.6841797,20518,48059238,2342.296423,1640.986933,0,0,0,0,0,688182,33.54040355
C5,48,5,377,61,156.5640721,465.9854158,24410,35310541,1446.560467,541.8575724,0,0,0,0,0,276672,11.33437116
C5,48,6,446,886,964.8744175,521.9106225,16738,31522787,1883.306667,771.2884785,4,63,15.75,81655,1296.111111,1608128,96.0764727
C5,48,7,524,295,398.8021641,633.8980798,31976,48112402,1504.641043,717.781314,0,0,0,0,0,430274,13.45615462
C5,48,8,656,90,164.6830416,733.9201353,13598,27729833,2039.2582,965.3762212,3,59,19.66666667,54566,924.8474576,1097156,80.68510075
C5,48,9,824,365,432.9731946,889.5482997,14027,35519797,2532.244742,1463.842968,0,0,0,0,0,380480,27.12483068
C5,48,10,950,505,589.3858408,1011.23182,14563,29230074,2007.146467,863.8911679,0,0,0,0,0,282765,19.41667239
C5,49,1,224,358,423.5559538,290.2012744,12555,33885126,2698.934767,1645.878215,0,0,0,0,0,336553,26.80629231
C5,49,2,464,454,516.1989589,533.4864083,13832,29499102,2132.670763,914.9083198,0,0,0,0,0,219827,15.89264025
C5,49,3,535,884,960.4069296,589.5999263,13565,26372035,1944.12348,817.0486226,0,0,0,0,0,306761,22.61415407
C5,49,4,538,289,361.6791564,618.5765869,19109,32137644,1681.806688,612.9140136,8,377,47.125,1239304,3287.278515,3570221,186.8345282
C5,49,5,626,740,811.1236947,696.8135233,15514,31660594,2040.775686,935.7277019,1,40,40,30614,765.35,630110,40.61557303
C5,50,1,128,686,745.2436388,191.9229002,11751,35161816,2992.24032,1980.308589,0,0,0,0,0,427764,36.40234874
C5,50,2,137,870,933.1533323,197.4553599,12724,27627444,2171.286074,984.104459,13,422,32.46153846,628871,1490.21564,2664337,209.3946086
C5,50,3,158,222,294.9976035,239.1398148,18360,39030122,2125.823638,1085.362098,0,0,0,0,0,604279,32.91279956
C5,50,4,215,389,494.2930556,387.1772996,43920,77576223,1766.307445,723.6818786,17,299,17.58823529,204618,684.3411371,1586639,36.12566029
C5,50,5,620,556,645.0300942,698.9404576,18575,41366047,2226.974266,980.3643823,0,0,0,0,0,511729,27.54934051
C5,50,6,685,265,334.9585982,744.109128,12270,28882697,2353.928036,1403.214814,0,0,0,0,0,423780,34.53789731
C5,50,7,698,849,916.2572555,759.9009674,13955,24837446,1779.824149,740.1270609,0,0,0,0,0,367419,26.32884271
C5,50,8,823,862,942.6263209,943.4907942,27537,58723728,2132.539057,1035.721862,13,342,26.30769231,655766,1917.444444,4240138,153.9796637
C5,51,1,68,894,964.8820903,149.2884626,18141,28871030,1591.479522,617.0385846,8,153,19.125,125801,822.2287582,1162128,64.06085662
C5,51,2,370,197,292.159077,470.7049214,29382,61019708,2076.771765,1460.808189,25,614,24.56,1149884,1872.775244,4171724,141.9823021
C5,51,3,407,677,759.1480557,485.3494215,19621,42540343,2168.102696,1007.789496,4,65,16.25,31455,483.9230769,660341,33.65480862
C5,51,4,578,944,1001.998823,702.0575678,18691,26372701,1410.983949,463.0760361,1,34,34,29664,872.4705882,648815,34.71269595
C5,51,5,611,449,547.3942132,725.4878214,25126,42606757,1695.723832,631.6834207,2,14,7,5473,390.9285714,709017,28.21845897
C5,51,6,778,201,268.3147857,845.5480518,13371,33224611,2484.826191,1213.203153,3,117,39,231273,1976.692308,940645,70.34963727
C5,51,7,857,732,808.9484884,963.268672,26363,48334389,1833.417631,981.8042332,0,0,0,0,0,324975,12.32693548
C5,51,8,865,422,508.4747839,950.78954,23021,50145776,2178.262282,915.9877431,0,0,0,0,0,405328,17.60688067
C5,52,1,16,925,1003.775094,81.50571242,12254,22479850,1834.490779,741.7256957,0,0,0,0,0,200219,16.33907296
C5,52,2,69,892,944.4545674,136.6403953,8298,13879052,1672.577971,626.7974752,0,0,0,0,0,114440,13.79127501
C5,52,3,128,292,346.8705317,182.3985181,9987,32746808,3278.943426,1943.693584,19,410,21.57894737,624072,1522.126829,2369482,237.2566336
C5,52,4,487,381,506.7780957,566.5586955,33546,54818540,1634.130448,752.7333108,0,0,0,0,0,507130,15.11745066
C5,52,5,648,718,808.2091652,748.4441916,29001,59807733,2062.264508,1077.471776,1,34,34,29149,857.3235294,689871,23.7878349
C5,52,6,814,400,471.9681773,890.5710629,17189,43898532,2553.873524,1464.889244,0,0,0,0,0,442542,25.74565129
C5,52,7,891,732,799.6678154,968.3099751,15669,29639516,1891.602272,989.8749638,0,0,0,0,0,296132,18.89922777
C5,53,1,26,622,698.7464224,122.9434802,24947,43081993,1726.940835,747.147866,0,0,0,0,0,383342,15.36625646
C5,53,2,168,181,259.1735973,258.1075697,24096,45348414,1881.989293,750.570046,5,86,17.2,43096,501.1162791,579406,24.04573373
C5,53,3,365,145,235.0082801,440.3418071,20652,35526419,1720.24109,650.3246618,0,0,0,0,0,372152,18.02014333
C5,53,4,586,449,567.5034206,727.9344129,31866,63465726,1991.643947,854.8859425,1,12,12,3703,308.5833333,662802,20.79966108
C5,53,5,593,751,828.1853632,655.3628732,14771,27066032,1832.376413,708.2271729,0,0,0,0,0,356150,24.11143457
C5,53,6,715,645,732.2913844,794.9576998,19929,47042224,2360.490943,1313.345624,0,0,0,0,0,486624,24.41788349
C5,54,1,222,148,229.0543156,301.7959214,20252,48158400,2377.957733,1717.921757,0,0,0,0,0,579220,28.60063204
C5,54,2,389,776,848.3916434,457.3132757,15389,29131658,1893.01826,756.2965598,0,0,0,0,0,322151,20.93384885
C5,54,3,435,301,365.1928607,524.8589493,17873,37941192,2122.821686,1403.563484,0,0,0,0,0,389130,21.77194651
C5,54,4,438,566,651.7053297,506.9210335,17881,32272746,1804.86248,838.7521547,0,0,0,0,0,376119,21.03456183
C5,54,5,441,941,1006.902287,507.2231957,13468,30140373,2237.924933,1216.609492,2,49,24.5,49832,1016.979592,445609,33.08650134
C5,54,6,480,151,213.127645,567.0616754,16068,28836817,1794.673699,659.9745882,1,24,24,9987,416.125,326369,20.31173762
C5,54,7,655,720,805.5490648,746.0577291,20371,36641038,1798.68627,708.3050563,8,236,29.5,360291,1526.65678,1651092,81.05110206
C5,54,8,750,145,209.0110437,819.7950706,13673,30331855,2218.375996,1119.409108,12,333,27.75,736825,2212.687688,2058655,150.5635193
C5,54,9,755,403,474.9387644,832.1454954,16461,35728806,2170.512484,920.3218895,2,23,11.5,10875,472.826087,432448,26.27106494
C5,54,10,800,549,639.2858681,894.8440865,25078,47169007,1880.891897,799.4210109,6,143,23.83333333,151623,1060.300699,995032,39.67748624
C5,54,11,953,13,94.67023974,1022.250058,17352,39339550,2267.147879,1042.966279,0,0,0,0,0,299801,17.27760489
C5,55,1,148,751,821.3012985,208.3431979,13246,47196569,3563.080855,3084.942875,0,0,0,0,0,574034,43.33640344
C5,55,2,273,599,668.4401608,343.1195506,15667,47184618,3011.720049,1932.915288,0,0,0,0,0,564715,36.04487139
C5,55,3,338,54,130.601004,420.3927753,18326,44359356,2420.569464,1195.709347,0,0,0,0,0,358288,19.55080214
C5,55,4,471,527,623.5043716,555.9880636,26306,59812939,2273.737512,1682.3906,1,6,6,1770,295,566023,21.51687828
C5,55,5,596,251,313.7893199,664.4853532,13689,37473700,2737.504566,1572.986761,0,0,0,0,0,453446,33.12484477
C5,55,6,742,95,180.2949788,829.2851092,24317,52019862,2139.238475,856.6305735,0,0,0,0,0,472802,19.44327014
C5,56,1,79,789,862.7670616,163.935369,17979,36113650,2008.657322,1011.050851,3,30,10,14019,467.3,954735,53.10278658
C5,56,2,380,322,397.1233885,453.9193953,17530,55848735,3185.894752,2320.89548,0,0,0,0,0,580547,33.1173417
C5,56,3,399,790,891.5010691,483.3212785,27126,48686471,1794.826771,984.5345518,11,178,16.18181818,192727,1082.735955,1210173,44.61302809
C5,56,4,569,403,481.9763552,643.5588605,15902,42187557,2652.971765,1445.369046,0,0,0,0,0,516598,32.48635392
C5,56,5,706,858,932.5034417,778.8875504,16852,44818739,2659.550142,1501.545714,0,0,0,0,0,465314,27.61179682
C5,56,6,903,682,759.11178,981.0423456,19270,39899275,2070.538402,889.1669488,7,188,26.85714286,238444,1268.319149,1027212,53.30627919
C5,57,1,123,703,772.8551742,199.0685849,15674,38974672,2486.58109,1314.597902,11,419,38.09090909,890404,2125.069212,3500501,223.3316958
C5,57,2,124,897,968.8647539,202.3896443,18019,33078705,1835.768078,770.9175169,0,0,0,0,0,351707,19.51867473
C5,57,3,154,259,335.492211,231.4061422,17974,41890117,2330.595137,1319.032067,1,19,19,7993,420.6842105,500798,27.86235674
C5,57,4,259,425,488.5333417,339.982117,15881,57194377,3601.43423,3098.599358,3,51,17,36171,709.2352941,787317,49.57603425
C5,57,5,684,131,226.0149862,748.2087202,18417,61441671,3336.138948,1740.841022,0,0,0,0,0,610314,33.13862193
C5,57,6,874,806,884.8832345,938.4795844,15013,37681259,2509.908679,1387.528266,0,0,0,0,0,314320,20.93652168
C5,58,1,599,864,960.7327845,673.111704,19677,48445754,2462.049804,1145.127398,6,84,14,53741,639.7738095,820804,41.71387915
C5,58,2,672,694,779.9045348,765.0098465,25999,76466461,2941.130851,2372.035523,0,0,0,0,0,726534,27.94469018
C5,59,1,32,758,831.5795057,108.1546497,18571,49532536,2667.198105,1311.073201,0,0,0,0,0,447692,24.10704862
C5,59,2,72,85,173.1263933,158.5435111,25120,69755693,2776.898607,1750.053089,0,0,0,0,0,599381,23.8607086
C5,59,3,746,753,826.5637629,821.1148344,17965,64408347,3585.212747,1780.907145,0,0,0,0,0,642711,35.77573059
C5,59,4,841,529,605.2455371,910.4631845,16637,58509636,3516.838132,1849.863962,12,407,33.91666667,1451981,3567.520885,3901074,234.4818176
C5,60,1,291,390,462.3499159,357.7980478,14855,38142583,2567.659576,1681.777482,2,50,25,42241,844.82,760643,51.20451027
C5,60,2,572,66,152.4323969,645.7385949,20539,40795128,1986.227567,1030.201555,0,0,0,0,0,361697,17.61025366
C5,60,3,629,373,454.6119945,709.8811536,20943,61211562,2922.769517,1818.243047,0,0,0,0,0,592085,28.27126009
C5,61,1,29,767,876.4958842,130.938788,34258,64615144,1886.132991,911.9818947,7,125,17.85714286,120688,965.504,917700,26.78790356
C5,61,2,317,700,795.9083399,408.7457514,25420,59167608,2327.600629,1086.7454,0,0,0,0,0,566547,22.28745083
C5,61,3,545,450,569.4119922,616.3450631,28702,80816095,2815.695596,1669.811637,0,0,0,0,0,795991,27.73294544
C5,61,4,852,459,508.9055019,934.8545827,15122,56707092,3749.973019,2801.371521,0,0,0,0,0,513674,33.96865494
C5,61,5,926,133,219.2192249,996.2120347,19610,64366122,3282.311168,1853.352569,0,0,0,0,0,546965,27.89214686
C5,61,6,950,762,834.2289984,1006.953959,13249,41141447,3105.249226,1974.015978,2,17,8.5,6843,402.5294118,427945,32.3001736
C5,62,1,66,45,142.9299051,155.2915397,23297,69958081,3002.879384,1747.096604,0,0,0,0,0,639353,27.44357643
C5,62,2,374,375,453.7165156,442.4362447,17426,55039249,3158.455698,2053.548325,3,83,27.66666667,123480,1487.710843,737125,42.3002984
C5,62,3,614,593,660.209251,696.9311696,18117,85400654,4713.840812,3220.645731,1,20,20,9727,486.35,915365,50.52519733
C5,63,1,15,556,626.8667189,92.40899783,16604,56830583,3422.704348,2796.441587,0,0,0,0,0,514266,30.97241629
C5,63,2,209,229,279.0510427,290.4217421,13283,49712754,3742.584808,2699.373139,2,38,19,42509,1118.657895,637062,47.96070165
C5,63,3,543,457,555.6295056,620.2376864,21196,59986923,2830.105822,1473.891855,8,209,26.125,230176,1101.320574,1141829,53.87002265
C5,63,4,815,636,724.0614116,885.9580763,18319,67585659,3689.374911,1888.777576,10,198,19.8,223057,1126.550505,1111468,60.6729625
C5,63,5,971,408,465.5894151,1025.976478,9523,24218018,2543.108054,1272.129018,2,46,23,86502,1880.478261,477042,50.09366796
C5,64,1,308,610,710.8899011,368.7416495,20418,50252051,2461.164218,1318.35755,0,0,0,0,0,548588,26.86786169
C5,64,2,610,255,352.0690157,698.6432784,26110,57972912,2220.333665,1966.021991,0,0,0,0,0,592523,22.69333589
C5,64,3,861,922,1001.198986,940.3625725,20509,61202003,2984.153445,2293.320004,0,0,0,0,0,324018,15.79882003
C5,64,4,885,564,640.9152757,948.0283082,14978,57022167,3807.06149,2783.106792,0,0,0,0,0,534807,35.70616905
C5,65,1,50,951,1029.748358,121.5783732,9442,16261612,1722.263503,752.3440648,0,0,0,0,0,116283,12.31550519
C5,65,2,316,169,237.4646241,388.7748247,16254,43428642,2671.874123,1607.886759,0,0,0,0,0,442958,27.2522456
C5,65,3,607,696,780.8940697,698.0509496,24063,70623058,2934.923243,1879.808375,0,0,0,0,0,725554,30.15226697
C5,65,4,717,837,942.790373,814.7596233,26862,51556125,1919.295845,1118.410292,0,0,0,0,0,411548,15.32082496
C5,65,5,866,609,672.5744971,939.0507184,13920,43666940,3136.992816,2542.946859,0,0,0,0,0,456189,32.77219828
C5,66,1,20,270,360.681315,111.4070237,26738,41764591,1561.993829,687.5878471,0,0,0,0,0,321640,12.02932156
C5,66,2,97,898,997.6320669,176.1757571,23083,39889798,1728.102846,1018.668594,0,0,0,0,0,299775,12.98683013
C5,66,3,132,537,594.6813707,206.5203389,13103,41592068,3174.240098,1953.459504,14,308,22,397364,1290.142857,2028341,154.7997405
C5,67,1,124,520,631.3822165,216.461297,28667,70239408,2450.183416,1573.176608,0,0,0,0,0,606978,21.17340496
C5,67,2,483,739,845.9717455,591.3934563,36065,82629141,2291.117177,1416.385213,0,0,0,0,0,628883,17.43748787
C5,68,1,110,184,260.3523598,202.8229116,22565,49849289,2209.14199,1141.434016,7,390,55.71428571,1092062,2800.158974,4284489,189.8732107
C5,68,2,139,662,748.9432637,218.1543693,22349,53656726,2400.855788,1162.13231,2,53,26.5,33435,630.8490566,611449,27.35912121
C5,68,3,595,481,550.9651508,650.2620695,12138,42526556,3503.5884,2711.985731,0,0,0,0,0,508704,41.9100346
C5,68,4,721,308,383.0492661,793.3547281,16624,37694561,2267.478405,1276.579658,0,0,0,0,0,414644,24.94249278
C5,68,5,848,136,195.8160322,910.2188496,11926,30963388,2596.292806,1486.249428,1,11,11,3267,297,358319,30.04519537
